차종,차량명,연식,주행거리,가격
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20년 6월식(21년형),"40,304km","4,320만원"
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20년 6월식(21년형),"68,958km","3,630만원 3,820만원"
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20년 12월식(21년형),"122,565km","2,790만원"
G80,제네시스 G80 (RG3) 일렉트리파이드 e-AWD,22년 7월식,"120,532km","4,800만원"
G80,제네시스 G80 2.2D AWD 럭셔리,18년 6월식,"97,430km","2,190만원"
G80,제네시스 G80 2.2D AWD 프리미엄 럭셔리,18년 6월식,"91,168km","2,730만원 2,860만원"
G80,제네시스 G80 2.2D AWD 프리미엄 럭셔리,19년 7월식,"85,161km","3,090만원"
G80,제네시스 G80 2.2D 럭셔리,20년 1월식,"65,557km","2,760만원"
G80,제네시스 G80 2.2D 프리미엄 럭셔리,18년 12월식,"85,250km","2,650만원"
G80,제네시스 G80 3.3 GDI AWD 럭셔리,17년 12월식(18년형),"101,225km","1,780만원"
G80,제네시스 G80 3.3 GDI AWD 럭셔리,18년 2월식,"100,611km","1,490만원"
G80,제네시스 G80 3.3 GDI AWD 럭셔리,17년 11월식(18년형),"108,980km","1,730만원"
G80,제네시스 G80 3.3 GDI AWD 럭셔리,18년 6월식,"79,170km","2,090만원"
G80,제네시스 G80 3.3 GDI AWD 프레스티지,18년 4월식,"103,446km","2,300만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,19년 1월식,"114,030km","2,350만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,19년 3월식,"29,594km","2,750만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17년 3월식,"118,562km","1,950만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,16년 8월식(17년형),"88,842km","1,950만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17년 12월식(18년형),"112,317km","2,050만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17년 4월식,"79,486km","2,190만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,18년 3월식,"118,195km","2,050만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,16년 9월식(17년형),"138,209km","1,830만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17년 3월식,"95,309km","2,190만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,18년 11월식,"108,502km","2,050만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,16년 11월식(17년형),"158,374km","1,720만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,20년 1월식,"102,764km","2,580만원"
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,18년 4월식,"142,799km","1,820만원"
G80,제네시스 G80 3.3 GDI 럭셔리,18년 8월식,"99,821km","1,720만원"
G80,제네시스 G80 3.3 GDI 럭셔리,19년 6월식,"90,072km","1,990만원"
G80,제네시스 G80 3.3 GDI 럭셔리,19년 10월식,"103,914km","1,870만원"
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,17년 3월식,"123,365km","1,710만원"
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,18년 2월식,"96,808km","2,080만원"
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,17년 2월식,"107,432km","1,830만원"
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,19년 6월식,"68,543km","2,450만원"
G80,제네시스 G80 3.3 T-GDI 스포츠,17년 11월식(18년형),"92,704km","2,690만원"
G80,제네시스 G80 3.8 GDI AWD 파이니스트,18년 5월식,"137,516km","2,160만원"
G80,제네시스 G80 3.8 GDI AWD 파이니스트,18년 1월식,"114,431km","2,320만원"
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16년 10월식(17년형),"121,006km","1,810만원"
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16년 7월식(17년형),"88,541km","2,160만원"
G80,제네시스 G80 3.8 GDI AWD 프레스티지,17년 9월식(18년형),"97,496km","2,330만원"
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16년 9월식(17년형),"137,970km","1,700만원 1,780만원"
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16년 9월식(17년형),"107,173km","2,150만원"
G80,제네시스 G80 3.8 GDI AWD 프레스티지,17년 9월식(18년형),"94,691km","2,190만원"
G90,제네시스 G90 (RS4) 가솔린 2WD 가솔린 3.5 터보,22년 3월식,"79,291km","6,800만원 6,890만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,23년 4월식,"70,726km","8,350만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 4월식,"110,550km","6,200만원 6,350만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 4월식,"98,430km","7,120만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 6월식,"100,897km","7,380만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 3월식,"106,794km","7,060만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 5월식,"79,053km","7,280만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 3월식,"62,858km","7,290만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 6월식,"58,838km","7,650만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 4월식,"90,687km","7,440만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 8월식,"125,177km","6,780만원 6,850만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 7월식,"85,372km","7,010만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 9월식,"72,922km","7,300만원 7,400만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 5월식,"101,108km","7,790만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 5월식,"57,793km","6,990만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,23년 4월식,"58,199km","7,750만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 4월식,"94,568km","6,600만원 6,700만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 5월식,"108,456km","7,190만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 5월식,"108,535km","6,960만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 6월식,"127,948km","6,800만원 7,000만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 6월식,"82,934km","7,690만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 11월식(23년형),"25,127km","8,250만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,23년 1월식,"78,742km","6,850만원 6,950만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 3월식,"89,445km","6,980만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 9월식(23년형),"84,152km","7,780만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22년 6월식,"88,805km","7,490만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보 e-S/C LWB,22년 9월식,"61,261km","8,850만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보 e-S/C LWB,22년 7월식,"44,214km","9,700만원"
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보 e-S/C LWB,22년 9월식,"50,931km","9,300만원 9,480만원"
G90,제네시스 G90 가솔린 2WD 3.3 T 럭셔리,21년 12월식(22년형),"46,486km","4,490만원"
G90,제네시스 G90 가솔린 2WD 3.8 럭셔리,19년 11월식,"112,306km","2,950만원 3,020만원"
G90,제네시스 G90 가솔린 2WD 3.8 럭셔리,20년 8월식(21년형),"57,979km","3,750만원"
G90,제네시스 G90 가솔린 2WD 3.8 럭셔리,21년 8월식,"67,689km","3,760만원"
G90,제네시스 G90 가솔린 2WD 3.8 럭셔리,19년 12월식,"78,952km","3,320만원"
G90,제네시스 G90 가솔린 4WD 3.3 T 럭셔리,21년 1월식,"92,855km","3,750만원"
G90,제네시스 G90 가솔린 4WD 3.3 T 프리미엄 럭셔리,20년 6월식,"111,377km","3,750만원 3,880만원"
G90,제네시스 G90 가솔린 4WD 3.3 T 프리미엄 럭셔리,21년 4월식,"108,697km","4,050만원"
G90,제네시스 G90 가솔린 4WD 3.3 T 프리미엄 럭셔리,21년 4월식,"108,541km","4,520만원"
G90,제네시스 G90 가솔린 4WD 3.3 T 프리미엄 럭셔리,19년 4월식,"114,953km","3,590만원 3,690만원"
G90,제네시스 G90 가솔린 4WD 3.3 T 프리미엄 럭셔리,20년 7월식(21년형),"62,531km","4,290만원"
G90,제네시스 G90 가솔린 4WD 3.8 럭셔리,20년 6월식,"46,028km","4,190만원"
G90,제네시스 G90 가솔린 4WD 3.8 럭셔리,20년 4월식,"160,344km","2,990만원"
G90,제네시스 G90 가솔린 4WD 3.8 럭셔리,20년 3월식,"111,314km","3,620만원"
G90,제네시스 G90 가솔린 4WD 3.8 럭셔리,20년 6월식,"131,232km","2,980만원"
G90,제네시스 G90 가솔린 4WD 3.8 럭셔리,20년 2월식,"54,014km","3,990만원"
G90,제네시스 G90 가솔린 4WD 3.8 럭셔리,20년 3월식,"105,624km","3,540만원"
G90,제네시스 G90 가솔린 4WD 3.8 프레스티지,19년 2월식,"112,975km","3,750만원"
G90,제네시스 G90 가솔린 4WD 3.8 프레스티지,20년 10월식(21년형),"87,498km","4,390만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,20년 1월식,"93,123km","3,790만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,21년 7월식,"48,727km","5,020만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,21년 2월식,"108,120km","4,210만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,21년 1월식,"64,727km","4,480만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,19년 7월식,"100,934km","3,520만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,21년 6월식,"122,475km","3,750만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,19년 12월식,"93,434km","3,660만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,20년 3월식,"129,269km","3,450만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,21년 7월식,"61,929km","5,090만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,20년 3월식,"92,340km","3,860만원 3,940만원"
G90,제네시스 G90 가솔린 4WD 3.8 프리미엄 럭셔리,20년 1월식,"74,025km","4,390만원"
G90,제네시스 G90 가솔린 4WD 5.0 프레스티지,20년 12월식(21년형),"128,533km","3,990만원"
G90,제네시스 G90 가솔린 4WD 5.0 프레스티지,21년 1월식,"101,496km","4,590만원"
G90,제네시스 G90 가솔린 4WD 5.0 프레스티지,18년 11월식(19년형),"52,488km","4,380만원"
G90,제네시스 G90 가솔린 4WD 5.0 프레스티지,19년 8월식,"114,822km","3,980만원"
G90,제네시스 G90 가솔린 4WD 5.0 프레스티지,21년 9월식,"149,213km","3,960만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 11월식(25년형),"4,037km","5,390만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 11월식(25년형),"5,372km","5,220만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,25년 1월식,"4,092km","5,190만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 11월식(25년형),"6,144km","5,230만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 6월식(25년형),"8,498km","5,190만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 9월식(25년형),"14,760km","5,570만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,25년 7월식,"1,453km","6,090만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 7월식(25년형),"14,983km","5,320만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 2WD,24년 11월식(25년형),"11,666km","5,190만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 AWD,25년 3월식,"9,571km","5,900만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 AWD,24년 6월식(25년형),"11,410km","5,650만원 5,790만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 AWD,24년 6월식(25년형),"11,034km","5,190만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 AWD,24년 12월식(25년형),"12,537km","5,650만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 AWD,24년 7월식(25년형),"19,003km","5,380만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 AWD,24년 7월식(25년형),"2,976km","5,550만원 5,680만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 스포츠 2WD,25년 3월식,"4,171km","5,650만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 스포츠 2WD,24년 10월식(25년형),"7,893km","5,860만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 스포츠 2WD,24년 11월식(25년형),"11,909km","5,380만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 2.5 스포츠 AWD,24년 10월식(25년형),"21,825km","6,390만원"
GV70,제네시스 GV70 (F/L) 가솔린 터보 3.5 스포츠 AWD,25년 1월식,"7,040km","6,290만원 6,350만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,23년 8월식(24년형),"19,484km","4,710만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,21년 8월식,"63,345km","4,150만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,23년 8월식(24년형),"16,012km","4,890만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,23년 7월식,"12,982km","4,870만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,21년 3월식,"112,741km","3,190만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,23년 6월식,"29,909km","4,520만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,22년 3월식,"26,535km","4,280만원"
GV70,제네시스 GV70 가솔린 터보 2.5 2WD,23년 4월식,"16,593km","5,150만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 4월식,"35,735km","4,100만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 7월식,"33,032km","5,090만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 8월식,"52,548km","3,420만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,24년 1월식,"28,549km","5,320만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 6월식,"29,603km","4,790만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,22년 12월식(23년형),"42,548km","4,550만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 8월식(24년형),"28,202km","5,270만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 12월식(22년형),"59,423km","3,890만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,22년 2월식,"41,333km","4,750만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 9월식(24년형),"42,616km","4,720만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 5월식,"54,212km","4,520만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 8월식(24년형),"14,237km","4,870만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 1월식,"80,968km","3,700만원 3,780만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 1월식,"44,709km","4,450만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 8월식,"8,982km","5,240만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 5월식,"45,062km","4,530만원 4,630만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,21년 8월식,"13,252km","4,830만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,24년 5월식,"13,683km","5,000만원"
GV70,제네시스 GV70 가솔린 터보 2.5 AWD,23년 5월식,"15,880km","4,440만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,22년 4월식,"24,435km","4,730만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 7월식,"10,595km","5,290만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 6월식,"19,832km","4,870만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 8월식,"31,115km","5,270만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 4월식,"31,992km","4,650만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 4월식,"53,346km","5,070만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,22년 5월식(23년형),"11,975km","4,480만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,22년 2월식,"50,372km","4,720만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,21년 11월식,"48,819km","4,240만원 4,290만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,21년 4월식,"48,177km","3,950만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 7월식,"30,421km","4,690만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 5월식,"30,551km","5,090만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,21년 3월식,"46,949km","4,050만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 7월식,"27,266km","4,850만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,21년 8월식,"89,320km","3,490만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,24년 6월식,"12,746km","5,600만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 2WD,23년 6월식,"55,542km","4,750만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 7월식,"24,162km","4,390만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,21년 10월식,"69,945km","4,190만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 3월식,"31,215km","4,790만원 4,850만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,21년 5월식,"24,320km","4,590만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 9월식(24년형),"42,347km","5,150만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 9월식(24년형),"24,383km","5,250만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 8월식,"27,369km","5,290만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,22년 2월식,"64,058km","4,690만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 4월식,"29,770km","4,950만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 4월식,"18,133km","4,850만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,23년 8월식(24년형),"14,462km","5,230만원"
GV70,제네시스 GV70 가솔린 터보 2.5 스포츠 AWD,21년 4월식,"66,686km","4,030만원"
GV70,제네시스 GV70 가솔린 터보 3.5 AWD,20년 12월식(21년형),"58,033km","4,150만원 4,250만원"
GV70,제네시스 GV70 가솔린 터보 3.5 AWD,23년 11월식(24년형),"38,868km","5,120만원"
GV70,제네시스 GV70 가솔린 터보 3.5 스포츠 AWD,22년 4월식,"50,931km","4,990만원"
GV70,제네시스 GV70 가솔린 터보 3.5 스포츠 AWD,21년 3월식,"59,780km","4,130만원 4,270만원"
GV70,제네시스 GV70 가솔린 터보 3.5 스포츠 AWD,23년 8월식,"21,069km","5,530만원"
GV70,제네시스 GV70 가솔린 터보 3.5 스포츠 AWD,21년 4월식,"98,710km","4,090만원"
GV70,제네시스 GV70 디젤 2.2 2WD,21년 1월식,"51,614km","3,930만원"
GV70,제네시스 GV70 디젤 2.2 2WD,23년 6월식,"35,695km","4,280만원"
GV70,제네시스 GV70 디젤 2.2 2WD,21년 3월식,"103,792km","3,790만원"
GV70,제네시스 GV70 디젤 2.2 AWD,21년 6월식,"64,169km","4,390만원"
GV70,제네시스 GV70 디젤 2.2 AWD,21년 3월식,"75,844km","4,280만원"
GV70,제네시스 GV70 디젤 2.2 AWD,21년 3월식,"62,098km","4,570만원"
GV70,제네시스 GV70 디젤 2.2 AWD,23년 4월식,"25,699km","5,490만원 5,610만원"
GV70,제네시스 GV70 디젤 2.2 AWD,21년 4월식,"97,979km","3,480만원"
GV70,제네시스 GV70 디젤 2.2 AWD,21년 5월식,"105,635km","3,770만원 3,890만원"
GV70,제네시스 GV70 디젤 2.2 AWD,23년 8월식,"36,545km","5,290만원"
GV70,제네시스 GV70 디젤 2.2 AWD,21년 6월식,"143,430km","3,880만원"
GV80,제네시스 GV80 (F/L) 가솔린 2.5 2WD 기본형,24년 8월식,"13,663km","6,760만원"
GV80,제네시스 GV80 (F/L) 가솔린 2.5 4WD 기본형,24년 2월식,"30,501km","6,520만원"
GV80,제네시스 GV80 (F/L) 가솔린 2.5 4WD 기본형,25년 6월식,"3,005km","6,590만원"
GV80,제네시스 GV80 (F/L) 가솔린 2.5 4WD 기본형,24년 3월식,"12,309km","7,480만원"
GV80,제네시스 GV80 (F/L) 가솔린 2.5 4WD 기본형,24년 2월식,"18,654km","6,790만원"
GV80,제네시스 GV80 (F/L) 가솔린 2.5 4WD 기본형,24년 12월식(25년형),"13,306km","6,190만원"
GV80,제네시스 GV80 (F/L) 가솔린 3.5 4WD 기본형,24년 3월식,"19,615km","7,750만원"
